Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
7635,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Consumer,40214,OFF-AR-10003696,34.58,1,0.0,10.028199999999998
7636,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Consumer,40214,FUR-CH-10004495,300.98,1,0.0,87.28419999999997
7637,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Consumer,40214,FUR-CH-10001270,258.75,3,0.0,77.62499999999997
7638,CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,Corporate,19711,OFF-AR-10001615,59.519999999999996,3,0.0,15.475200000000001
7639,CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,Corporate,19711,OFF-EN-10003286,57.959999999999994,7,0.0,27.241199999999996
7640,CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,Corporate,19711,FUR-BO-10003660,441.96,2,0.0,101.6508
7641,CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,Corporate,19711,OFF-PA-10002764,68.03999999999999,6,0.0,33.3396
7642,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Home Office,81001,TEC-MA-10001695,703.71,6,0.7,-938.28
7643,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Home Office,81001,OFF-BI-10002824,17.904000000000003,4,0.7,-14.920000000000002
7644,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Home Office,81001,OFF-BI-10002571,11.976000000000003,4,0.7,-9.1816
7645,US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Home Office,81001,TEC-AC-10001553,67.96,5,0.2,0.8495000000000026
7646,CA-2015-161452,2015-04-05,2015-04-11,Standard Class,CA-11965,Corporate,90036,FUR-CH-10003973,892.224,3,0.2,89.22240000000002
7647,US-2014-115196,2014-09-09,2014-09-13,Standard Class,DL-12925,Consumer,27834,TEC-MA-10002073,1299.99,2,0.5,-571.9956
7648,CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,Corporate,94110,OFF-BI-10003529,4.544,2,0.2,1.6472
7649,CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,Corporate,94110,FUR-CH-10000309,1352.0320000000002,4,0.2,84.50199999999995
7650,CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,Corporate,43302,FUR-TA-10004154,1548.9900000000002,9,0.4,-464.6970000000001
7651,CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,Corporate,43302,OFF-EN-10003286,19.872,3,0.2,6.706799999999998
7652,CA-2017-110821,2017-08-07,2017-08-08,First Class,CK-12205,Consumer,75081,TEC-AC-10001552,119.44800000000001,3,0.2,-13.437900000000006
7653,CA-2017-110821,2017-08-07,2017-08-08,First Class,CK-12205,Consumer,75081,OFF-ST-10002790,118.16,2,0.2,-25.108999999999988
7654,CA-2015-121552,2015-03-22,2015-03-27,Standard Class,FW-14395,Corporate,35810,OFF-AR-10003217,19.56,4,0.0,5.476800000000001
7655,CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,Consumer,89115,FUR-FU-10002813,80.96,4,0.0,29.145599999999995
7656,CA-2015-107685,2015-11-30,2015-12-02,Second Class,JM-15865,Consumer,89115,OFF-PA-10003848,25.92,4,0.0,12.441600000000001
7657,US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,Home Office,90049,OFF-AP-10000240,106.96,2,0.0,31.018399999999986
7658,US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,Home Office,90049,FUR-FU-10004091,187.76,4,0.0,76.9816
7659,CA-2017-155740,2017-07-30,2017-08-02,First Class,TC-21475,Home Office,44107,OFF-BI-10001071,76.77600000000001,4,0.7,-53.74319999999997
7660,CA-2017-146493,2017-06-01,2017-06-05,Standard Class,CV-12805,Corporate,68025,OFF-BI-10003676,53.9,5,0.0,25.871999999999996
7661,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,Consumer,77340,FUR-FU-10004864,76.72800000000001,3,0.6,-53.70959999999999
7662,CA-2014-105417,2014-01-07,2014-01-12,Standard Class,VS-21820,Consumer,77340,OFF-BI-10003708,10.429999999999998,7,0.8,-18.252500000000005
7663,US-2017-141509,2017-09-29,2017-10-01,First Class,SC-20575,Consumer,90036,OFF-AR-10002067,99.2,5,0.0,25.792
7664,CA-2017-139493,2017-09-13,2017-09-19,Standard Class,SG-20605,Consumer,28806,OFF-AR-10003158,15.920000000000002,5,0.2,2.785999999999998
7665,CA-2014-151967,2014-10-22,2014-10-26,Standard Class,NB-18580,Corporate,71111,FUR-FU-10000193,129.92,4,0.0,10.393599999999992
7666,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,Home Office,2908,OFF-BI-10000977,30.4,1,0.0,13.983999999999998
7667,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,Home Office,2908,TEC-CO-10001449,5399.91,9,0.0,2591.9568
7668,US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,Home Office,2908,OFF-ST-10000136,119.10000000000001,3,0.0,34.538999999999994
7669,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Home Office,2149,OFF-PA-10000743,40.08,6,0.0,19.2384
7670,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Home Office,2149,OFF-PA-10001019,59.94,3,0.0,28.171799999999998
7671,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Home Office,2149,TEC-AC-10003095,259.98,2,0.0,88.39320000000001
7672,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Home Office,2149,FUR-BO-10002916,170.98,1,0.0,32.4862
7673,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Home Office,2149,FUR-FU-10002506,38.97,3,0.0,4.676399999999999
7674,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Home Office,2149,OFF-PA-10003823,154.9,5,0.0,69.705
7675,CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,Home Office,2149,FUR-TA-10004619,446.068,4,0.3,0.0
7676,CA-2017-133487,2017-05-06,2017-05-09,Second Class,TS-21655,Consumer,91730,OFF-AP-10001271,152.94,3,0.0,41.293800000000005
7677,CA-2014-142951,2014-10-08,2014-10-08,Same Day,JG-15115,Consumer,28205,TEC-AC-10002331,23.472,3,0.2,4.987799999999998
7678,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Home Office,2908,OFF-PA-10003228,195.64,4,0.0,91.95079999999999
7679,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Home Office,2908,OFF-PA-10002586,14.940000000000001,3,0.0,7.021800000000001
7680,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Home Office,2908,TEC-AC-10002049,1687.8,4,0.0,742.6320000000001
7681,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Home Office,2908,FUR-BO-10000362,341.96,2,0.0,78.6508
7682,CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,Home Office,2908,FUR-CH-10004218,605.88,6,0.0,151.47000000000003
7683,CA-2015-120782,2015-04-28,2015-05-01,First Class,SD-20485,Home Office,48640,OFF-AP-10003779,186.732,1,0.1,41.49599999999997
7684,CA-2015-120782,2015-04-28,2015-05-01,First Class,SD-20485,Home Office,48640,OFF-BI-10003527,3812.9700000000003,3,0.0,1906.4850000000001
7685,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,Consumer,14609,OFF-BI-10002897,26.424,9,0.2,9.5787
7686,CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,Consumer,14609,TEC-PH-10002584,625.99,1,0.0,187.79699999999997
7687,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Corporate,49201,FUR-TA-10001095,1568.61,9,0.0,329.4081
7688,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Corporate,49201,OFF-BI-10004002,17.3,1,0.0,8.304
7689,CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,Corporate,49201,TEC-AC-10004518,160.0,8,0.0,62.400000000000006
7690,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Corporate,23434,OFF-AP-10002191,179.94,3,0.0,50.38320000000001
7691,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Corporate,23434,FUR-TA-10004575,872.94,3,0.0,157.12919999999997
7692,US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,Corporate,23434,OFF-PA-10003177,12.96,2,0.0,6.2208000000000006
7693,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,Consumer,94513,OFF-LA-10003923,88.80000000000001,6,0.0,44.400000000000006
7694,CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,Consumer,94513,TEC-PH-10001051,319.968,4,0.2,35.99639999999995
7695,CA-2016-118899,2016-03-22,2016-03-22,Same Day,MC-17275,Consumer,98103,FUR-CH-10004754,167.888,7,0.2,14.690199999999997
7696,CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,Home Office,77036,OFF-PA-10000357,163.96,5,0.2,59.4355
7697,CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,Home Office,77036,OFF-BI-10001787,5.231999999999998,4,0.8,-8.1096
7698,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Home Office,1841,TEC-CO-10002313,1199.98,2,0.0,467.9922
7699,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Home Office,1841,OFF-ST-10002790,73.85,1,0.0,2.215500000000006
7700,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Home Office,1841,OFF-SU-10001664,25.71,3,0.0,6.6846000000000005
7701,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Home Office,1841,OFF-FA-10001332,17.28,6,0.0,8.121599999999999
7702,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Home Office,1841,FUR-TA-10003473,526.582,2,0.3,-52.658199999999965
7703,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Consumer,48234,OFF-PA-10000605,11.56,2,0.0,5.6644000000000005
7704,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Consumer,48234,TEC-PH-10002170,209.96999999999997,3,0.0,58.7916
7705,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Consumer,48234,FUR-TA-10004147,447.84,4,0.0,98.52479999999997
7706,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Consumer,48234,TEC-AC-10003911,479.97,3,0.0,163.1898
7707,CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Consumer,48234,OFF-AR-10002578,8.64,3,0.0,2.5056
7708,CA-2017-100237,2017-10-15,2017-10-19,Standard Class,SV-20815,Corporate,84057,OFF-AR-10001761,11.68,2,0.0,4.2048
7709,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,Consumer,19120,TEC-AC-10001553,40.775999999999996,3,0.2,0.5097000000000005
7710,CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,Consumer,19120,OFF-BI-10000309,13.698000000000002,3,0.7,-9.5886
7711,US-2015-142811,2015-04-02,2015-04-07,Standard Class,JL-15850,Consumer,85204,TEC-PH-10003095,87.8,5,0.2,32.925
7712,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Consumer,28314,FUR-FU-10001876,77.952,3,0.2,15.590399999999995
7713,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Consumer,28314,OFF-ST-10001522,147.184,2,0.2,-29.436800000000012
7714,CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,Consumer,28314,OFF-PA-10000300,47.952000000000005,3,0.2,16.183799999999998
7715,CA-2014-150203,2014-12-05,2014-12-07,First Class,JB-15925,Consumer,90032,OFF-AP-10001469,250.26,6,0.0,72.57539999999997
7716,US-2017-101518,2017-11-03,2017-11-08,Standard Class,PB-19105,Consumer,19140,TEC-AC-10001553,40.775999999999996,3,0.2,0.5097000000000005
7717,CA-2015-149636,2015-01-06,2015-01-12,Standard Class,SP-20620,Corporate,80906,OFF-PA-10004041,29.600000000000005,5,0.2,9.249999999999996
7718,CA-2015-149636,2015-01-06,2015-01-12,Standard Class,SP-20620,Corporate,80906,OFF-BI-10002764,1.9380000000000002,2,0.7,-1.3565999999999994
7719,US-2017-146213,2017-09-09,2017-09-14,Standard Class,MC-17605,Corporate,90032,TEC-AC-10001114,159.96,4,0.0,51.18719999999999
7720,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,Corporate,10009,OFF-AR-10001615,59.519999999999996,3,0.0,15.475200000000001
7721,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,Corporate,10009,OFF-EN-10000461,17.48,2,0.0,8.2156
7722,CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,Corporate,10009,OFF-BI-10004506,13.168000000000001,2,0.2,4.6088000000000005
7723,US-2017-138086,2017-04-16,2017-04-20,Standard Class,JO-15550,Home Office,94109,OFF-AP-10000027,40.74,3,0.0,12.222
7724,CA-2015-139374,2015-09-10,2015-09-14,Standard Class,AR-10345,Corporate,78745,FUR-CH-10003981,179.886,1,0.3,-2.569800000000029
7725,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,Consumer,44105,OFF-AP-10003849,286.25600000000003,1,0.2,17.890999999999977
7726,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,Consumer,44105,OFF-ST-10004963,24.224000000000004,2,0.2,-4.844800000000003
7727,CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,Consumer,44105,OFF-ST-10002574,331.536,3,0.2,-82.884
7728,US-2015-150231,2015-03-16,2015-03-20,Second Class,JK-15640,Home Office,10009,OFF-AR-10001761,17.52,3,0.0,6.3072
7729,CA-2016-106915,2016-11-26,2016-12-02,Standard Class,GA-14515,Consumer,79907,OFF-AR-10000716,17.856,4,0.2,4.2408
7730,US-2016-109260,2016-09-26,2016-10-01,Standard Class,TN-21040,Home Office,32303,TEC-AC-10002637,431.97600000000006,3,0.2,-75.59580000000004
7731,CA-2017-104850,2017-06-13,2017-06-19,Standard Class,TW-21025,Home Office,98103,FUR-CH-10003774,291.136,4,0.2,-25.474400000000017
7732,CA-2017-140508,2017-09-18,2017-09-21,First Class,PA-19060,Home Office,75220,OFF-EN-10000927,114.84800000000001,4,0.2,35.889999999999986
7733,CA-2017-143294,2017-06-02,2017-06-08,Standard Class,JD-15790,Consumer,77070,OFF-PA-10000743,10.688,2,0.2,3.7407999999999997
7734,CA-2016-165673,2016-05-15,2016-05-19,Second Class,MN-17935,Consumer,45503,OFF-PA-10000697,15.232,4,0.2,5.521599999999999
7735,CA-2017-134418,2017-09-15,2017-09-20,Standard Class,GM-14500,Consumer,98103,OFF-AR-10004441,12.419999999999998,3,0.0,5.2164
7736,US-2016-106313,2016-08-22,2016-08-26,Standard Class,DG-13300,Corporate,98105,OFF-PA-10001870,19.44,3,0.0,9.3312
7737,CA-2014-105872,2014-05-30,2014-06-06,Standard Class,JG-15160,Consumer,10024,OFF-BI-10003684,70.368,4,0.2,26.387999999999998
7738,CA-2017-108287,2017-12-18,2017-12-20,First Class,AG-10330,Consumer,28205,OFF-AR-10001315,12.672,9,0.2,1.4255999999999993
7739,CA-2017-141103,2017-07-30,2017-08-06,Standard Class,JF-15355,Consumer,21215,TEC-PH-10003589,89.94999999999999,5,0.0,43.175999999999995
7740,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,Home Office,94110,OFF-PA-10001609,6.58,2,0.0,3.0267999999999997
7741,CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,Home Office,94110,TEC-AC-10000474,94.99,1,0.0,28.496999999999986
7742,CA-2015-147816,2015-09-24,2015-09-26,Second Class,CM-11935,Consumer,85705,TEC-PH-10003095,35.12,2,0.2,13.17
7743,CA-2017-105326,2017-08-20,2017-08-27,Standard Class,KT-16480,Consumer,90036,OFF-PA-10001639,25.92,4,0.0,12.441600000000001
7744,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,Corporate,6708,OFF-BI-10002003,7.96,2,0.0,3.7412
7745,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,Corporate,6708,TEC-PH-10004539,566.97,3,0.0,153.0819
7746,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,Corporate,6708,OFF-AR-10003829,9.84,3,0.0,2.853599999999999
7747,CA-2015-109113,2015-12-19,2015-12-23,Standard Class,EK-13795,Home Office,60610,TEC-AC-10004761,25.488,2,0.2,4.779
7748,CA-2015-156153,2015-05-31,2015-06-02,Second Class,CW-11905,Home Office,11561,OFF-FA-10003472,7.5600000000000005,6,0.0,0.3024
7749,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Consumer,22204,FUR-FU-10003464,60.84,3,0.0,19.468799999999998
7750,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Consumer,22204,OFF-ST-10003716,450.04,2,0.0,58.5052
7751,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Consumer,22204,OFF-BI-10004002,34.6,2,0.0,16.608
7752,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Consumer,22204,TEC-PH-10002496,467.97,3,0.0,140.391
7753,CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Consumer,22204,OFF-BI-10004826,33.02,2,0.0,15.849600000000002
7754,CA-2015-158323,2015-11-30,2015-12-03,First Class,AB-10600,Corporate,28540,FUR-FU-10001546,17.088,2,0.2,1.0679999999999996
7755,CA-2015-161795,2015-12-21,2015-12-23,Second Class,AH-10075,Corporate,43229,OFF-AR-10001919,3.008,2,0.2,0.3383999999999998
7756,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,Consumer,28205,OFF-PA-10002558,268.24,7,0.2,93.88399999999999
7757,CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,Consumer,28205,TEC-AC-10003174,431.1600000000001,5,0.2,107.78999999999996
7758,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,Corporate,14215,TEC-PH-10003988,43.6,4,0.0,12.208000000000002
7759,CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,Corporate,14215,FUR-FU-10004845,154.95,3,0.0,30.989999999999995
7760,CA-2016-158925,2016-10-24,2016-10-28,Standard Class,JP-15460,Corporate,77041,OFF-PA-10003072,15.552000000000003,3,0.2,5.4432
7761,CA-2014-155390,2014-12-06,2014-12-11,Standard Class,BG-11035,Consumer,38109,OFF-PA-10003641,42.208,2,0.2,13.717599999999997
7762,CA-2017-123071,2017-12-03,2017-12-06,First Class,CC-12550,Consumer,75023,OFF-PA-10003729,10.368000000000002,2,0.2,3.6288
7763,CA-2017-156391,2017-09-26,2017-09-28,First Class,SL-20155,Home Office,97301,OFF-AR-10003251,2.2239999999999998,1,0.2,0.5559999999999999
7764,CA-2015-103093,2015-02-03,2015-02-07,Standard Class,FO-14305,Consumer,31907,OFF-EN-10003286,74.52,9,0.0,35.02439999999999
7765,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,Corporate,21044,OFF-AR-10004078,17.52,3,0.0,5.255999999999999
7766,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,Corporate,21044,FUR-CH-10002331,1779.9,5,0.0,373.7789999999998
7767,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,Corporate,21044,OFF-AR-10001953,219.89999999999998,5,0.0,59.373000000000005
7768,CA-2015-169299,2015-08-24,2015-08-26,First Class,DO-13435,Consumer,97206,OFF-AR-10002053,7.151999999999999,3,0.2,0.7152000000000003
7769,CA-2017-154088,2017-11-12,2017-11-17,Standard Class,LB-16735,Consumer,32303,OFF-PA-10003651,26.720000000000002,5,0.2,9.352
7770,CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,Corporate,92503,TEC-PH-10002885,1039.728,2,0.2,90.97620000000006
7771,CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,Corporate,92503,OFF-AP-10002892,45.96,2,0.0,13.787999999999997
7772,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,Consumer,43130,OFF-BI-10000545,456.5880000000001,2,0.7,-304.39200000000005
7773,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,Consumer,43130,TEC-MA-10000418,4499.985000000001,5,0.7,-6599.978000000001
7774,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,Consumer,43130,TEC-AC-10000926,59.976,3,0.2,11.995199999999997
7775,CA-2016-152800,2016-04-13,2016-04-15,First Class,SP-20920,Consumer,94109,OFF-EN-10001509,6.12,3,0.0,2.8763999999999994
7776,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Home Office,92553,OFF-AP-10001366,10.98,1,0.0,2.964600000000001
7777,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Home Office,92553,OFF-FA-10003485,7.86,3,0.0,3.6156
7778,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Home Office,92553,OFF-ST-10004507,51.449999999999996,3,0.0,13.891499999999999
7779,CA-2014-166961,2014-12-27,2014-12-31,Standard Class,CD-12790,Home Office,92553,OFF-BI-10002353,37.056,3,0.2,13.896
7780,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,Consumer,23320,OFF-AP-10001271,203.92,4,0.0,55.058400000000006
7781,CA-2016-139381,2016-04-18,2016-04-22,Standard Class,RF-19840,Consumer,23320,TEC-PH-10004924,29.56,4,0.0,7.981200000000001
7782,CA-2015-132136,2015-03-08,2015-03-12,Standard Class,FO-14305,Consumer,60623,OFF-BI-10002706,8.567999999999998,3,0.8,-14.5656
7783,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,Corporate,28205,OFF-ST-10003442,45.248000000000005,2,0.2,3.959199999999999
7784,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,Corporate,28205,FUR-TA-10002533,876.3000000000001,10,0.4,-292.10000000000014
7785,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,Corporate,28205,OFF-SU-10003505,185.376,2,0.2,-34.75800000000002
7786,US-2014-111353,2014-11-29,2014-12-06,Standard Class,PB-19150,Consumer,10009,OFF-LA-10002762,25.06,2,0.0,11.778199999999998
7787,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,Consumer,60653,OFF-BI-10000279,2.8899999999999992,1,0.8,-4.768500000000001
7788,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,Consumer,60653,OFF-FA-10000936,7.896000000000001,3,0.2,2.4674999999999994
7789,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,Consumer,60653,FUR-FU-10004973,22.608,3,0.6,-10.173599999999997
7790,US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,Consumer,60653,OFF-PA-10000791,30.528,8,0.2,9.539999999999997
7791,CA-2017-160801,2017-09-19,2017-09-19,Same Day,FG-14260,Home Office,19120,OFF-BI-10001132,4.8420000000000005,3,0.7,-3.3893999999999984
7792,CA-2016-108364,2016-12-19,2016-12-24,Standard Class,BP-11050,Corporate,60623,OFF-BI-10002012,1.7999999999999996,5,0.8,-2.880000000000001
7793,CA-2017-169362,2017-10-12,2017-10-15,First Class,SP-20860,Corporate,75217,TEC-AC-10001383,39.984,2,0.2,-1.4994000000000067
7794,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,Corporate,89115,OFF-PA-10002036,32.400000000000006,5,0.0,15.876000000000001
7795,CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,Corporate,89115,OFF-PA-10002377,97.88,2,0.0,48.94
7796,CA-2015-112711,2015-07-12,2015-07-18,Standard Class,FM-14380,Consumer,79109,TEC-PH-10000526,307.168,4,0.2,30.716800000000006
7797,US-2015-145121,2015-10-02,2015-10-06,Standard Class,MP-17965,Corporate,6457,OFF-BI-10001078,26.9,5,0.0,13.181000000000001
7798,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,Corporate,10035,OFF-EN-10004483,47.01,3,0.0,22.094699999999996
7799,CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,Corporate,10035,TEC-PH-10002624,469.99,1,0.0,136.29709999999994
